Interval,Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero
Five.minute,GCJ,5,16,Medium,2,60,17895,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,2,60,17895,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,3,90,17925,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,4,120,17955,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,17985,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,17985,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,17985,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,17985,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,17985,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,5,180,17985,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,17985,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,17985,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,6,180,18015,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,6,180,18015,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,6,180,18015,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,6,180,18015,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,6,180,18015,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,5,150,18015,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,6,180,18015,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,6,180,18015,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,7,210,18045,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,8,240,18075,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,9,270,18105,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,10,300,18135,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,11,330,18165,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,12,360,18195,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,13,390,18225,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,14,420,18255,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,15,450,18285,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,16,480,18315,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,17,510,18345,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,17,510,18345,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,17,510,18345,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,17,510,18345,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,17,510,18345,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,17,510,18345,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,17,510,18345,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,18,540,18375,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,19,570,18405,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,20,600,18405,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,21,630,18435,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,22,660,18465,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,23,690,18495,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,23,690,18495,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,23,690,18495,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,23,690,18495,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,23,690,18495,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,23,690,18495,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,23,690,18495,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,24,720,18525,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,25,750,18555,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,26,780,18585,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,27,810,18615,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,28,840,18645,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,29,870,18675,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,30,900,18705,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,31,930,18735,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,32,960,18765,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,33,990,18795,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,34,1020,18825,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,34,1020,18825,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,34,1020,18825,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,34,1020,18825,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,34,1020,18825,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,34,1020,18825,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,34,1020,18825,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,35,1050,18855,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,36,1080,18885,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,37,1110,18915,PANE,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,CAPR,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,FHASE,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,FSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,HYRU,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,MHASE,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,MSEPU,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,PACL,,,0,0
Five.minute,GCJ,5,16,Medium,38,1140,18945,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,2,60,17895,FHASE,1,2,1,2
Ten.minute,GCJ,5,16,Medium,2,60,17895,FSEPU,1,1,1,1
Ten.minute,GCJ,5,16,Medium,2,60,17895,MHASE,1,1,1,1
Ten.minute,GCJ,5,16,Medium,34,1020,18825,CAPR,1,1,1,1
Ten.minute,GCJ,5,16,Medium,2,60,17895,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,2,60,17895,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,2,60,17895,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,2,60,17895,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,2,60,17895,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,4,120,17955,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,6,180,18015,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,6,180,18015,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,6,180,18015,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,6,180,18015,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,6,180,18015,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,6,180,18015,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,6,180,18015,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,8,240,18075,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,10,300,18135,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,12,360,18195,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,14,420,18255,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,16,480,18315,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,18,540,18375,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,MSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,PACL,,,0,0
Ten.minute,GCJ,5,16,Medium,20,600,18405,PANE,,,0,0
Ten.minute,GCJ,5,16,Medium,22,660,18465,CAPR,,,0,0
Ten.minute,GCJ,5,16,Medium,22,660,18465,FHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,22,660,18465,FSEPU,,,0,0
Ten.minute,GCJ,5,16,Medium,22,660,18465,HYRU,,,0,0
Ten.minute,GCJ,5,16,Medium,22,660,18465,MHASE,,,0,0
Ten.minute,GCJ,5,16,Medium,22,660,18465,MSEPU,,,0,0
